,Timestamp [s],Kalman speed (Original) [m/s],Pressure [hPa],Temperature [°C],Acceleration X [g],Acceleration Y [g],Acceleration Z [g],Rotation X [rad/s],Rotation Y [rad/s],Rotation Z [rad/s]
,1420.232,0.647,851.00,27.77,0.058,-0.037,1.031,-0.001,0.000,0.000
,1420.292,0.682,851.00,27.780001,0.06,-0.046,1.02,0.000,-0.001,0.000
,1420.382,0.682,851.00,27.77,0.062,-0.037,1.031,0.000,0.000,0.000
,1420.442,0.725,851.00,27.77,0.06,-0.048,1.021,0.000,-0.001,0.000
,1420.532,0.758,851.00,27.77,0.045,-0.048,1.029,0.000,0.000,-0.001
,1420.592,0.758,851.00,27.77,0.06,-0.046,1.015,0.000,0.000,0.000
,1420.682,0.719,851.00,27.77,0.033,-0.041,1.022,0.000,0.000,-0.002
,1420.742,0.695,851.00,27.85,0.062,-0.037,1.013,-0.001,0.000,0.000
,1420.832,0.657,851.00,27.77,0.06,-0.042,1.031,-0.001,0.000,0.000
,1420.892,0.657,851.00,27.77,0.046,-0.037,1.029,0.000,0.000,-0.002
,1420.952,0.7,851.00,27.76,0.029,-0.05,1.029,0.000,-0.001,-0.002
,1420.982,0.7,851.00,27.84,0.062,-0.041,1.027,0.000,-0.001,0.000
,1421.012,0.739,851.00,27.84,0.062,-0.041,1.027,0.000,-0.001,0.000
,1421.072,0.739,851.00,27.77,0.06,-0.048,1.029,0.000,0.000,0.000
,1421.162,0.778,851.00,27.77,0.044,-0.041,1.022,0.000,0.000,0.000
,1421.222,0.816,851.00,27.77,0.046,-0.042,1.022,0.000,0.000,0.000
,1421.312,0.788,851.00,27.77,0.058,-0.048,1.031,-0.001,0.000,0.000
,1421.372,0.788,851.00,27.77,0.06,-0.05,1.031,0.000,0.000,0.000
,1421.462,0.761,851.00,27.700001,0.045,-0.041,1.023,-0.001,-0.001,-0.001
,1421.522,0.729,851.00,27.77,0.06,-0.037,1.02,0.000,0.000,0.000
,1421.582,0.729,851.00,27.77,0.062,-0.035,1.029,0.000,0.000,0.000
,1421.612,0.704,851.00,27.77,0.029,-0.046,1.029,-0.001,0.000,-0.001
,1421.642,0.704,851.00,27.780001,0.029,-0.046,1.029,-0.001,0.000,-0.001
,1421.702,0.731,851.00,27.77,0.06,-0.041,1.022,0.000,0.000,-0.001
,1421.792,0.731,851.00,27.77,0.046,-0.042,1.017,0.000,0.000,0.000
,1421.852,0.771,851.00,27.780001,0.044,-0.048,1.017,-0.002,0.000,0.000
,1421.942,0.798,851.00,27.77,0.029,-0.037,1.017,-0.001,0.000,0.000
,1422.002,0.798,851.00,27.85,0.06,-0.048,1.017,-0.002,0.000,-0.001
,1422.092,0.755,851.00,27.77,0.046,-0.035,1.023,-0.001,0.000,0.000
,1422.152,0.72,851.00,27.85,0.062,-0.048,1.021,0.000,-0.001,-0.001
,1422.212,0.677,851.00,27.780001,0.044,-0.037,1.013,0.000,-0.002,0.000
,1422.272,0.677,851.00,27.77,0.033,-0.048,1.015,0.000,-0.001,0.000
,1422.332,0.639,851.00,27.77,0.045,-0.041,1.031,0.000,-0.003,0.000
,1422.422,0.671,851.00,27.85,0.058,-0.048,1.022,-0.001,0.000,0.000
,1422.482,0.671,851.00,27.780001,0.06,-0.046,1.029,-0.001,0.000,0.000
,1422.572,0.713,851.00,27.77,0.062,-0.037,1.013,-0.001,0.000,0.000
,1422.632,0.738,851.00,27.780001,0.06,-0.048,1.027,0.000,0.000,-0.001
,1422.722,0.701,851.00,27.780001,0.045,-0.042,1.013,0.000,0.000,0.000
,1422.782,0.701,851.00,27.780001,0.045,-0.035,1.033,-0.001,0.000,0.000
,1422.842,0.677,851.00,27.780001,0.045,-0.041,1.029,-0.001,-0.001,-0.001
,1422.872,0.677,851.00,27.780001,0.045,-0.041,1.017,0.000,-0.001,0.000
,1422.902,0.677,851.00,27.77,0.06,-0.046,1.027,-0.002,0.000,-0.001
,1422.962,0.64,851.00,27.77,0.058,-0.05,1.033,0.000,0.000,0.000
,1423.052,0.62,851.00,27.77,0.06,-0.041,1.031,0.000,0.000,0.000
,1423.112,0.66,851.00,27.780001,0.046,-0.037,1.023,0.000,-0.002,0.000
,1423.202,0.66,851.00,27.77,0.062,-0.046,1.029,0.000,0.000,0.000
,1423.262,0.704,851.00,27.780001,0.044,-0.048,1.022,-0.001,0.000,0.000
,1423.322,0.745,851.00,27.85,0.06,-0.046,1.029,0.000,-0.002,0.000
,1423.352,0.745,851.00,27.85,0.062,-0.048,1.013,-0.001,0.000,0.000
,1423.382,0.745,851.00,27.780001,0.058,-0.048,1.029,0.000,0.000,-0.001
,1423.442,0.716,851.00,27.780001,0.06,-0.048,1.021,0.000,0.000,0.000
,1423.532,0.676,851.00,27.780001,0.046,-0.041,1.027,-0.002,0.000,0.000
,1423.592,0.646,851.00,27.780001,0.033,-0.046,1.023,-0.002,0.000,0.000
,1423.682,0.646,851.00,27.85,0.031,-0.037,1.015,0.000,0.002,-0.002
,1423.742,0.611,851.00,27.780001,0.033,-0.037,1.022,-0.001,0.000,-0.001
,1423.802,0.652,851.00,27.85,0.046,-0.048,1.027,0.000,0.000,0.000
,1423.832,0.652,851.00,27.85,0.046,-0.048,1.027,0.000,0.000,0.000
,1423.862,0.652,851.00,27.780001,0.062,-0.048,1.015,0.000,-0.001,0.000
,1423.922,0.682,851.00,27.780001,0.062,-0.05,1.029,0.000,0.000,0.000
,1424.012,0.726,851.00,27.85,0.031,-0.048,1.013,0.000,0.000,0.000
,1424.072,0.726,851.00,27.85,0.06,-0.046,1.031,0.000,0.000,0.000
,1424.162,0.7,851.00,27.780001,0.06,-0.048,1.022,-0.001,0.000,0.000
,1424.222,0.669,851.00,27.780001,0.046,-0.048,1.022,-0.003,0.000,0.000
,1424.282,0.669,851.00,27.780001,0.031,-0.043,1.022,0.000,0.000,0.000
,1424.342,0.641,851.00,27.780001,0.031,-0.037,1.023,-0.002,0.002,0.000
,1424.402,0.611,851.00,27.780001,0.033,-0.037,1.017,0.000,-0.001,0.000
,1424.492,0.611,851.00,27.780001,0.045,-0.037,1.02,-0.001,0.000,0.000
,1424.552,0.648,851.00,27.780001,0.06,-0.048,1.013,0.000,0.000,0.000
,1424.642,0.686,851.00,27.780001,0.045,-0.046,1.029,0.000,0.000,0.000
,1424.702,0.727,851.00,27.780001,0.058,-0.037,1.029,0.000,-0.003,0.000
,1424.792,0.767,851.00,27.780001,0.031,-0.048,1.029,-0.001,0.000,0.000
,1424.852,0.767,851.00,27.780001,0.031,-0.042,1.013,0.000,0.000,0.000
,1424.942,0.736,851.00,27.780001,0.046,-0.037,1.025,0.000,-0.002,0.000
,1425.002,0.707,851.00,27.84,0.047,-0.042,1.029,-0.001,-0.003,0.000
,1425.062,0.707,851.00,27.85,0.062,-0.042,1.031,0.000,0.000,0.000
,1425.092,0.707,851.00,27.780001,0.045,-0.037,1.017,0.000,0.000,0.000
,1425.122,0.688,851.00,27.780001,0.045,-0.037,1.017,0.000,0.000,0.000
,1425.182,0.688,851.00,27.860001,0.031,-0.041,1.029,-0.002,-0.002,-0.002
,1425.272,0.733,851.00,27.780001,0.033,-0.037,1.031,0.000,-0.001,0.000
,1425.332,0.766,851.00,27.780001,0.029,-0.048,1.025,0.000,0.000,0.000
,1425.422,0.795,851.00,27.780001,0.06,-0.037,1.02,-0.002,0.000,0.000
,1425.482,0.795,851.00,27.85,0.044,-0.046,1.022,0.000,-0.001,0.000
,1425.572,0.825,851.00,27.790001,0.029,-0.041,1.023,0.000,0.000,0.000
,1425.632,0.792,851.00,27.790001,0.06,-0.041,1.021,-0.001,-0.001,0.000
,1425.692,0.792,851.00,27.780001,0.06,-0.037,1.021,0.000,0.000,0.000
,1425.722,0.759,851.00,27.790001,0.06,-0.05,1.029,0.000,0.000,0.000
,1425.752,0.759,851.00,27.790001,0.06,-0.05,1.029,0.000,0.000,0.000
,1425.812,0.739,851.00,27.780001,0.047,-0.043,1.031,0.000,-0.001,0.000
,1425.872,0.739,851.00,27.790001,0.058,-0.037,1.022,-0.001,-0.003,0.000
,1425.932,0.71,851.00,27.790001,0.031,-0.048,1.031,0.000,0.000,-0.001
,1425.992,0.752,851.00,27.780001,0.06,-0.048,1.029,-0.002,0.000,0.000
,1426.022,0.752,851.00,27.790001,0.029,-0.048,1.013,0.000,-0.002,0.000
,1426.052,0.752,851.00,27.790001,0.046,-0.041,1.022,0.000,-0.001,0.000
,1426.112,0.784,851.00,27.780001,0.045,-0.037,1.013,0.000,0.000,0.000
,1426.172,0.784,851.00,27.85,0.06,-0.042,1.029,-0.001,0.000,0.000
,1426.202,0.821,851.00,27.790001,0.033,-0.046,1.023,-0.001,0.000,0.000
,1426.232,0.821,851.00,27.780001,0.033,-0.046,1.023,-0.001,0.000,0.000
,1426.292,0.821,851.00,27.780001,0.029,-0.05,1.021,-0.001,0.000,-0.001
,1426.382,0.788,851.00,27.790001,0.045,-0.048,1.022,0.001,-0.001,0.000
,1426.442,0.757,851.00,27.780001,0.031,-0.046,1.013,0.000,-0.002,0.000
,1426.532,0.721,851.00,27.85,0.046,-0.037,1.015,0.000,-0.002,0.000
,1426.592,0.721,851.00,27.790001,0.031,-0.041,1.015,0.000,-0.001,0.000
,1426.682,0.687,851.00,27.85,0.06,-0.037,1.022,0.000,0.000,0.001
,1426.742,0.723,851.00,27.790001,0.046,-0.037,1.022,0.000,0.000,0.000
,1426.802,0.76,851.00,27.790001,0.062,-0.041,1.027,0.000,-0.001,0.000
,1426.832,0.76,851.00,27.790001,0.06,-0.041,1.021,0.000,0.000,-0.001
,1426.862,0.76,851.00,27.790001,0.06,-0.041,1.021,0.000,0.000,-0.001
,1426.922,0.798,851.00,27.790001,0.029,-0.037,1.015,-0.001,0.000,0.000
,1426.982,0.798,851.00,27.790001,0.06,-0.046,1.013,-0.001,0.000,0.000
,1427.042,0.758,851.00,27.790001,0.031,-0.048,1.029,-0.002,-0.002,0.000
,1427.102,0.735,851.00,27.790001,0.031,-0.048,1.029,0.000,0.000,0.000
,1427.132,0.735,851.00,27.790001,0.06,-0.035,1.011,0.000,0.000,-0.001
,1427.162,0.735,851.00,27.790001,0.031,-0.035,1.021,0.000,0.001,0.000
,1427.222,0.706,851.00,27.860001,0.058,-0.035,1.027,0.000,0.000,0.000
,1427.312,0.687,851.00,27.85,0.06,-0.041,1.021,-0.001,0.000,0.000
,1427.372,0.687,851.00,27.790001,0.06,-0.05,1.029,0.000,0.000,0.000
,1427.432,0.729,851.00,27.790001,0.045,-0.048,1.031,0.000,-0.002,0.000
,1427.462,0.729,851.00,27.790001,0.06,-0.048,1.031,0.000,0.000,0.000
,1427.492,0.729,851.00,27.790001,0.06,-0.037,1.023,0.000,-0.002,0.000
,1427.552,0.772,851.00,27.790001,0.033,-0.042,1.021,0.000,-0.001,0.000
,1427.642,0.802,851.00,27.790001,0.045,-0.048,1.021,-0.002,-0.002,0.000
,1427.702,0.802,851.00,27.860001,0.06,-0.048,1.029,0.000,0.000,-0.001
,1427.792,0.77,851.00,27.790001,0.06,-0.048,1.031,-0.001,0.000,0.000
,1427.852,0.75,851.00,27.790001,0.047,-0.042,1.015,-0.001,0.000,-0.001
,1427.912,0.727,851.00,27.799999,0.06,-0.046,1.027,-0.001,-0.001,0.000
,1427.942,0.727,851.00,27.799999,0.046,-0.048,1.021,0.000,0.000,0.000
,1427.972,0.727,851.00,27.799999,0.06,-0.042,1.013,0.000,-0.001,0.000
,1428.032,0.692,851.00,27.799999,0.031,-0.037,1.022,0.000,0.000,0.000
,1428.122,0.728,851.00,27.790001,0.062,-0.042,1.029,0.000,-0.001,0.000
,1428.182,0.728,851.00,27.790001,0.045,-0.037,1.029,0.000,0.000,0.000
,1428.272,0.769,851.00,27.790001,0.06,-0.05,1.029,0.000,0.000,0.000
,1428.332,0.808,851.00,27.799999,0.045,-0.048,1.021,0.000,-0.001,0.000
,1428.422,0.831,851.00,27.790001,0.062,-0.043,1.029,0.000,-0.002,0.000
,1428.482,0.802,851.00,27.799999,0.048,-0.046,1.027,0.000,0.000,0.000
,1428.542,0.802,851.00,27.790001,0.045,-0.046,1.029,0.000,0.000,0.000
,1428.602,0.777,851.00,27.860001,0.06,-0.041,1.013,0.000,0.000,0.000
,1428.662,0.777,851.00,27.799999,0.046,-0.037,1.021,0.000,-0.002,0.000
,1428.752,0.746,851.00,27.790001,0.062,-0.048,1.017,0.000,0.000,-0.001
,1428.812,0.786,851.00,27.85,0.06,-0.05,1.029,-0.001,0.000,0.000
,1428.902,0.786,851.00,27.790001,0.031,-0.037,1.029,0.000,0.000,0.000
,1428.962,0.808,851.00,27.860001,0.06,-0.041,1.015,0.000,-0.001,0.000
,1429.022,0.837,851.00,27.790001,0.031,-0.048,1.022,0.000,-0.002,-0.001
,1429.082,0.837,851.00,27.860001,0.058,-0.048,1.023,0.000,-0.001,0.000
,1429.142,0.865,851.00,27.860001,0.06,-0.041,1.031,0.000,0.000,0.000
,1429.292,0.828,851.00,27.85,0.06,-0.037,1.027,0.000,0.000,0.000
,1429.382,0.798,851.00,27.799999,0.045,-0.05,1.029,-0.002,0.000,0.000
,1429.442,0.772,851.00,27.790001,0.031,-0.043,1.019,0.000,0.000,0.000
,1429.532,0.745,851.00,27.799999,0.033,-0.048,1.013,-0.001,0.000,0.000
,1429.592,0.783,851.00,27.790001,0.06,-0.046,1.027,0.000,0.000,-0.001
,1429.652,0.783,851.00,27.799999,0.06,-0.048,1.031,0.000,0.000,-0.001
,1429.682,0.822,851.00,27.799999,0.06,-0.048,1.031,-0.001,-0.001,-0.001
,1429.712,0.822,851.00,27.799999,0.046,-0.037,1.022,0.000,0.000,0.000
,1429.772,0.822,851.00,27.790001,0.045,-0.048,1.013,0.000,-0.001,0.000
,1429.862,0.842,851.00,27.799999,0.031,-0.041,1.015,-0.002,0.000,0.000
,1429.922,0.799,851.00,27.799999,0.029,-0.037,1.022,-0.001,0.000,0.000
,1430.012,0.764,851.00,27.799999,0.06,-0.035,1.015,0.000,0.000,-0.002
,1430.072,0.764,851.00,27.799999,0.046,-0.04,1.022,-0.001,0.000,0.000
,1430.132,0.732,851.00,27.799999,0.062,-0.037,1.022,0.000,0.000,0.000
,1430.192,0.732,851.00,27.799999,0.058,-0.046,1.022,0.000,0.000,0.000
,1430.252,0.701,851.00,27.799999,0.06,-0.042,1.017,0.000,0.000,-0.001
,1430.342,0.742,851.00,27.790001,0.06,-0.041,1.022,0.000,0.000,-0.001
,1430.402,0.767,851.00,27.799999,0.06,-0.048,1.015,0.000,-0.002,0.000
,1430.492,0.767,851.00,27.860001,0.031,-0.041,1.015,-0.002,0.000,0.000
,1430.552,0.79,851.00,27.799999,0.031,-0.05,1.022,-0.001,0.000,0.000
,1430.612,0.762,851.00,27.799999,0.06,-0.046,1.029,0.000,-0.001,0.000
,1430.672,0.762,851.00,27.799999,0.045,-0.035,1.021,-0.001,0.000,0.000
,1430.732,0.729,851.00,27.860001,0.029,-0.048,1.031,0.000,0.000,0.000
,1430.762,0.729,851.00,27.799999,0.031,-0.046,1.029,0.000,-0.003,0.000
,1430.792,0.705,851.00,27.799999,0.031,-0.046,1.029,0.000,-0.003,0.000
,1430.852,0.705,851.00,27.809999,0.045,-0.048,1.021,-0.002,0.000,0.000
,1430.912,0.674,851.00,27.799999,0.029,-0.048,1.021,0.000,-0.001,0.000
,1430.942,0.674,851.00,27.799999,0.029,-0.048,1.021,0.000,-0.001,0.000
,1430.972,0.674,851.00,27.799999,0.06,-0.048,1.021,0.000,0.000,-0.001
,1431.032,0.709,851.00,27.799999,0.031,-0.041,1.017,-0.001,0.000,0.000
,1431.122,0.742,851.00,27.809999,0.029,-0.037,1.031,0.000,0.000,0.000
,1431.182,0.742,851.00,27.799999,0.06,-0.046,1.022,0.000,0.000,0.000
,1431.272,0.78,851.00,27.799999,0.044,-0.041,1.029,0.000,-0.001,0.000
,1431.332,0.753,851.00,27.799999,0.044,-0.048,1.029,-0.001,0.000,0.000
,1431.422,0.726,851.00,27.860001,0.06,-0.048,1.027,0.000,0.000,0.000
,1431.482,0.726,851.00,27.809999,0.06,-0.042,1.013,-0.001,0.000,0.000
,1431.542,0.686,851.00,27.809999,0.06,-0.046,1.013,-0.002,-0.001,0.000
,1431.572,0.686,851.00,27.799999,0.045,-0.05,1.022,0.000,0.000,0.000
,1431.602,0.658,851.00,27.799999,0.045,-0.05,1.022,0.000,0.000,0.000
,1431.662,0.658,851.00,27.809999,0.031,-0.037,1.017,0.000,0.001,-0.001
,1431.752,0.692,851.00,27.809999,0.031,-0.037,1.029,0.000,0.001,0.000
,1431.812,0.722,851.00,27.799999,0.062,-0.041,1.029,0.000,0.000,-0.001
,1431.872,0.722,851.00,27.799999,0.062,-0.037,1.022,-0.001,-0.002,0.000
,1431.902,0.754,851.00,27.809999,0.062,-0.037,1.022,-0.001,-0.002,0.000
,1431.932,0.754,851.00,27.809999,0.046,-0.037,1.029,0.000,0.000,0.000
,1431.992,0.776,851.00,27.799999,0.06,-0.048,1.013,-0.002,0.000,0.000
,1432.082,0.747,851.00,27.799999,0.062,-0.046,1.029,0.000,0.000,0.000
,1432.142,0.747,851.00,27.799999,0.058,-0.048,1.022,0.000,0.000,-0.001
,1432.232,0.713,851.00,27.809999,0.058,-0.042,1.022,-0.001,0.000,0.000
,1432.292,0.713,851.00,27.799999,0.058,-0.037,1.023,-0.001,0.000,0.000
,1432.382,0.688,851.00,27.799999,0.045,-0.037,1.021,-0.001,0.000,0.000
,1432.442,0.721,851.00,27.870001,0.06,-0.048,1.022,0.000,0.000,0.000
,1432.502,0.721,851.00,27.799999,0.031,-0.048,1.027,0.000,-0.001,0.000
,1432.532,0.753,851.00,27.809999,0.046,-0.048,1.027,0.001,-0.001,0.000
,1432.562,0.753,851.00,27.809999,0.046,-0.048,1.027,0.001,-0.001,0.000
,1432.622,0.783,851.00,27.799999,0.033,-0.037,1.022,0.000,0.000,0.000
,1432.712,0.814,851.00,27.809999,0.046,-0.048,1.025,0.000,-0.001,0.000
,1432.772,0.814,851.00,27.809999,0.031,-0.05,1.015,-0.001,-0.001,0.000
,1432.862,0.769,851.00,27.799999,0.046,-0.041,1.021,0.000,0.000,0.000
,1432.922,0.733,851.00,27.809999,0.033,-0.048,1.029,0.000,0.000,0.000
,1433.012,0.699,851.00,27.809999,0.044,-0.035,1.021,0.000,0.000,-0.001
,1433.072,0.699,851.00,27.809999,0.06,-0.046,1.021,-0.001,-0.002,0.000
,1433.132,0.666,851.00,27.809999,0.029,-0.037,1.031,0.000,0.000,0.000
,1433.162,0.666,851.00,27.809999,0.045,-0.048,1.023,0.000,0.000,0.000
,1433.192,0.702,851.00,27.799999,0.045,-0.048,1.023,0.000,0.000,0.000
,1433.252,0.702,851.00,27.809999,0.044,-0.046,1.013,0.000,-0.001,-0.001
,1433.312,0.725,851.00,27.809999,0.06,-0.048,1.029,0.000,0.000,0.000
,1433.372,0.725,851.00,27.809999,0.06,-0.041,1.021,-0.002,0.000,0.000
,1433.432,0.754,851.00,27.809999,0.06,-0.037,1.015,0.000,0.000,0.000
,1433.462,0.754,851.00,27.809999,0.06,-0.037,1.027,0.000,0.000,0.000
,1433.492,0.754,851.00,27.809999,0.046,-0.035,1.013,0.000,0.000,0.000
,1433.552,0.723,851.00,27.809999,0.06,-0.048,1.013,0.000,-0.001,0.000
,1433.642,0.697,851.00,27.799999,0.058,-0.037,1.015,0.000,0.000,0.000
,1433.702,0.659,851.00,27.809999,0.058,-0.037,1.015,-0.002,0.000,0.000
,1433.762,0.659,851.00,27.870001,0.033,-0.037,1.029,0.000,0.000,0.000
,1433.792,0.659,851.00,27.870001,0.046,-0.04,1.021,-0.001,0.000,-0.001
,1433.822,0.629,851.00,27.809999,0.046,-0.04,1.021,-0.001,0.000,-0.001
,1433.882,0.629,851.00,27.809999,0.045,-0.042,1.013,0.000,0.000,0.000
,1433.972,0.656,851.00,27.809999,0.045,-0.042,1.022,0.000,0.000,0.000
,1434.032,0.69,851.00,27.809999,0.031,-0.041,1.02,0.000,-0.001,0.000
,1434.122,0.713,851.00,27.809999,0.06,-0.043,1.02,0.000,0.000,0.000
,1434.182,0.713,851.00,27.870001,0.033,-0.042,1.029,0.000,0.000,0.000
,1434.272,0.687,851.00,27.809999,0.06,-0.041,1.031,-0.001,0.000,-0.001
,1434.332,0.665,851.00,27.82,0.06,-0.035,1.023,0.000,0.000,-0.001
,1434.392,0.63,851.00,27.809999,0.045,-0.037,1.015,0.000,0.000,0.000
,1434.452,0.63,851.00,27.809999,0.046,-0.046,1.013,0.000,0.000,0.000
,1434.512,0.595,851.00,27.809999,0.029,-0.048,1.015,0.000,0.000,0.000
,1434.602,0.623,851.00,27.809999,0.06,-0.041,1.031,-0.001,0.000,0.000
,1434.662,0.623,851.00,27.809999,0.06,-0.037,1.015,0.000,0.000,0.000
,1434.752,0.651,851.00,27.809999,0.044,-0.041,1.022,-0.001,0.000,0.000
,1434.812,0.684,851.00,27.82,0.06,-0.037,1.029,0.000,0.000,0.000
,1434.872,0.684,851.00,27.809999,0.031,-0.048,1.02,0.000,0.000,-0.001
,1434.932,0.645,851.00,27.809999,0.06,-0.037,1.013,-0.001,0.000,0.000
,1434.992,0.645,851.00,27.809999,0.062,-0.037,1.013,0.000,-0.001,0.000
,1435.082,0.608,851.00,27.809999,0.058,-0.041,1.029,0.000,0.000,0.000
,1435.142,0.588,851.00,27.82,0.044,-0.048,1.027,0.000,0.000,0.000
,1435.232,0.557,851.00,27.82,0.06,-0.037,1.019,0.000,-0.001,0.000
,1435.292,0.595,851.00,27.82,0.06,-0.041,1.022,0.000,0.000,0.000
,1435.382,0.595,851.00,27.870001,0.029,-0.037,1.022,0.000,-0.001,0.000
,1435.442,0.632,851.00,27.82,0.058,-0.05,1.027,0.000,0.000,0.000
,1435.502,0.659,851.00,27.82,0.058,-0.037,1.022,0.000,0.000,0.000
,1435.532,0.659,851.00,27.82,0.058,-0.037,1.022,0.000,0.000,0.000
,1435.562,0.659,851.00,27.82,0.031,-0.046,1.029,0.000,0.000,0.000
,1435.622,0.698,851.00,27.82,0.06,-0.037,1.023,-0.001,0.000,-0.001
,1435.712,0.674,851.00,27.82,0.062,-0.046,1.029,0.000,0.000,0.000
,1435.772,0.674,851.00,27.870001,0.062,-0.046,1.023,0.000,0.000,0.000
,1435.862,0.647,851.00,27.809999,0.062,-0.037,1.031,-0.001,0.000,0.000
,1435.922,0.613,851.00,27.82,0.033,-0.037,1.015,0.000,-0.002,0.000
,1435.982,0.613,851.00,27.82,0.058,-0.042,1.022,-0.001,0.000,0.000
,1436.012,0.649,851.00,27.809999,0.058,-0.042,1.022,-0.001,0.000,0.000
,1436.042,0.649,851.00,27.809999,0.031,-0.044,1.027,0.000,0.000,0.000
,1436.102,0.683,851.00,27.860001,0.045,-0.041,1.022,-0.001,0.000,0.000
,1436.192,0.716,851.00,27.82,0.062,-0.042,1.023,0.000,0.000,0.000
,1436.252,0.716,851.00,27.82,0.031,-0.037,1.015,0.000,0.000,0.000
,1436.342,0.745,851.00,27.82,0.031,-0.037,1.015,0.000,-0.001,0.000
,1436.402,0.705,851.00,27.82,0.06,-0.04,1.015,-0.002,0.000,0.000
,1436.492,0.674,851.00,27.82,0.06,-0.041,1.022,-0.001,0.000,0.000
,1436.552,0.674,851.00,27.82,0.045,-0.048,1.023,-0.001,0.000,0.001
,1436.612,0.645,851.00,27.83,0.06,-0.041,1.015,0.000,0.000,0.000
,1436.642,0.645,851.00,27.82,0.046,-0.048,1.013,0.000,0.000,0.000
,1436.672,0.645,851.00,27.82,0.046,-0.048,1.013,0.000,0.000,0.000
,1436.732,0.609,851.00,27.82,0.06,-0.037,1.013,-0.001,0.000,0.000
,1436.822,0.654,851.00,27.82,0.044,-0.048,1.023,0.000,0.000,0.000
,1436.882,0.654,851.00,27.82,0.06,-0.046,1.015,0.000,0.000,0.000
,1436.972,0.681,851.00,27.82,0.062,-0.037,1.027,0.000,-0.001,0.000
,1437.032,0.705,851.00,27.82,0.06,-0.041,1.02,-0.001,0.000,-0.001
,1437.122,0.673,851.00,27.82,0.06,-0.048,1.022,0.000,0.000,-0.001
,1437.182,0.673,851.00,27.82,0.06,-0.048,1.022,-0.002,0.000,0.000
,1437.242,0.643,851.00,27.82,0.031,-0.048,1.027,0.000,-0.001,0.000
,1437.272,0.643,851.00,27.82,0.033,-0.042,1.02,0.000,0.000,0.000
,1437.302,0.613,851.00,27.82,0.033,-0.042,1.02,0.000,0.000,0.000
,1437.362,0.613,851.00,27.82,0.045,-0.042,1.015,-0.001,0.000,0.000
,1437.452,0.593,851.00,27.82,0.045,-0.048,1.029,-0.001,-0.001,0.000
,1437.512,0.637,851.00,27.83,0.06,-0.037,1.021,0.000,0.000,0.000
,1437.602,0.666,851.00,27.82,0.06,-0.041,1.015,0.000,-0.001,0.000
,1437.662,0.666,851.00,27.83,0.031,-0.046,1.017,-0.001,-0.002,0.000
,1437.752,0.694,851.00,27.83,0.06,-0.04,1.029,0.000,-0.002,-0.001
,1437.812,0.67,851.00,27.83,0.06,-0.048,1.022,0.000,-0.001,0.000
,1437.872,0.67,851.00,27.83,0.029,-0.037,1.029,0.000,0.000,0.000
,1437.902,0.648,851.00,27.82,0.06,-0.037,1.017,0.000,0.000,0.000
,1437.932,0.648,851.00,27.83,0.06,-0.037,1.017,0.000,0.000,0.000
,1437.992,0.648,851.00,27.82,0.06,-0.046,1.029,0.000,-0.001,-0.002
,1438.082,0.627,851.00,27.83,0.06,-0.046,1.029,0.000,0.000,0.000
,1438.142,0.608,851.00,27.82,0.06,-0.04,1.02,-0.001,0.000,0.000
,1438.232,0.649,851.00,27.82,0.06,-0.042,1.013,0.000,0.000,0.000
,1438.292,0.649,851.00,27.83,0.031,-0.037,1.021,0.000,-0.001,0.000
,1438.352,0.684,851.00,27.82,0.06,-0.05,1.019,0.000,-0.002,0.000
,1438.382,0.684,851.00,27.860001,0.029,-0.042,1.031,0.000,-0.001,0.000
,1438.412,0.727,851.00,27.82,0.029,-0.042,1.031,0.000,-0.001,0.000
,1438.472,0.727,851.00,27.82,0.06,-0.037,1.015,0.000,-0.001,0.000
,1438.562,0.69,851.00,27.870001,0.045,-0.042,1.015,-0.001,0.000,0.000
,1438.622,0.656,851.00,27.82,0.029,-0.041,1.011,0.000,0.000,0.000
,1438.712,0.629,851.00,27.83,0.046,-0.037,1.013,-0.001,0.000,0.000
,1438.772,0.629,851.00,27.83,0.06,-0.048,1.022,0.000,0.000,0.000
,1438.862,0.604,851.00,27.83,0.031,-0.046,1.022,-0.001,0.000,0.000
,1438.922,0.643,851.00,27.83,0.045,-0.046,1.021,-0.001,0.000,0.000
,1438.982,0.679,851.00,27.82,0.046,-0.048,1.021,-0.001,0.000,0.000
,1439.012,0.679,851.00,27.82,0.033,-0.041,1.013,-0.001,-0.002,-0.002
,1439.042,0.679,851.00,27.83,0.06,-0.037,1.027,0.000,-0.001,-0.001
,1439.102,0.718,851.00,27.83,0.044,-0.048,1.015,-0.001,0.000,0.000
,1439.192,0.718,851.00,27.83,0.031,-0.042,1.022,0.000,-0.001,-0.001
,1439.252,0.689,851.00,27.82,0.06,-0.037,1.022,0.000,0.000,0.000
,1439.342,0.663,851.00,27.83,0.046,-0.042,1.015,0.000,-0.001,0.000
,1439.402,0.631,851.00,27.82,0.06,-0.037,1.015,-0.001,0.000,0.000
,1439.462,0.631,851.00,27.83,0.044,-0.048,1.029,0.000,0.000,0.000
,1439.492,0.631,851.00,27.83,0.046,-0.041,1.031,0.000,0.000,0.000
,1439.522,0.616,851.00,27.82,0.06,-0.035,1.021,0.000,0.000,0.000
,1439.582,0.616,851.00,27.83,0.031,-0.037,1.013,0.000,0.000,-0.001
,1439.672,0.646,851.00,27.83,0.029,-0.042,1.022,0.000,0.000,0.000
